1.031796983011235852e+03 -6.921691495976748598e+00 -3.410733921340562431e-04 7.575556132941572676e-07 -1.364289401756334819e+01 -5.504842095112562816e-04 1.124611932394212817e-06 2.833631347882300741e-04 1.234922024092724359e-06 1.000868856752619393e-06 1.040888758503326244e+03 1.333094632538184676e+01 6.722775401665009257e-04 -1.099000804200612275e-06 -6.781240258188413250e+00 -5.288773659967689958e-04 -3.869695073687589851e-08 2.145972247979087140e-04 -9.033765272910637957e-07 3.636825856365067115e-07
1.031798933615261831e+03 -6.921749113711886281e+00 -3.405659165513071030e-04 7.657635411479274517e-07 -1.364297186589002919e+01 -5.502663935088892037e-04 1.124881758776837973e-06 2.833020545733203424e-04 1.249312300035313849e-06 1.009126072209065442e-06 1.040356907064733832e+03 1.333115267259900527e+01 6.719167392176732343e-04 -1.091280225774778268e-06 -6.781363937125516550e+00 -5.282359578505798313e-04 -4.451945471650119526e-08 2.145265914102735495e-04 -9.136702148921459058e-07 3.697691796826645045e-07
1.031801337253181373e+03 -6.921760754116998093e+00 -3.410199766950000187e-04 7.583673507781016736e-07 -1.364307002697197646e+01 -5.500211686273241652e-04 1.129222945604769492e-06 2.832180782760504206e-04 1.255521851897654230e-06 1.021353091146069839e-06 1.039838197785968532e+03 1.333139842696368227e+01 6.714623049531322479e-04 -1.101087717682918353e-06 -6.781485620997118602e+00 -5.279134199297520758e-04 -3.111674350564319416e-08 2.144764185278774324e-04 -9.176518400528113585e-07 3.762974539581017042e-07
1.031802605582116257e+03 -6.921748629246615714e+00 -3.414569109618512187e-04 7.463566988527059576e-07 -1.364315666939319627e+01 -5.501881600585800626e-04 1.128408028417080688e-06 2.829398478858241692e-04 1.255829426263509540e-06 1.034704331305917551e-06 1.039334858932563748e+03 1.333167091019595318e+01 6.685593160190175886e-04 -1.145338368593357082e-06 -6.781669158227202843e+00 -5.275601110727930502e-04 -9.163164043904583070e-09 2.138777326300885526e-04 -9.372741683792452442e-07 3.915181907429003578e-07
1.031806932694222724e+03 -6.921762268802421403e+00 -3.417895351962928858e-04 7.340119116167026560e-07 -1.364327378616008346e+01 -5.496425939913326085e-04 1.187694094358118586e-06 2.828079693974135155e-04 1.247915726380304268e-06 1.042101313960604335e-06 1.038836812127196708e+03 1.333185550142826870e+01 6.702292613130222693e-04 -1.137003197371479991e-06 -6.781800036585665659e+00 -5.265239810547439397e-04 2.454389370793180062e-08 2.147603446133962066e-04 -9.399279074066788394e-07 3.894098821039390818e-07
1.031809007752941397e+03 -6.921795612443797374e+00 -3.419524848348208046e-04 7.346054701337103614e-07 -1.364331632530345040e+01 -5.495349858069665085e-04 1.190357403349417848e-06 2.828709636845337639e-04 1.253874711149115525e-06 1.044394061373841655e-06 1.038348613541945724e+03 1.333204031227495179e+01 6.720920355984572351e-04 -1.137062849219781654e-06 -6.781800424848813513e+00 -5.257764384017165563e-04 2.084598358962520455e-08 2.158608998160446019e-04 -9.236648803507800811e-07 3.804876881695994667e-07
1.031810747172824222e+03 -6.921797442179550508e+00 -3.422531105646045547e-04 7.281499490530841825e-07 -1.364336714151437668e+01 -5.495456684038235251e-04 1.189500364275300373e-06 2.827387812207693245e-04 1.254999474242814964e-06 1.050443736325424739e-06 1.037867939014883859e+03 1.333219483002504369e+01 6.741392546918657195e-04 -1.141972131386479801e-06 -6.781899387853835393e+00 -5.270425851515847656e-04 3.912217512813434402e-08 2.176543234571572583e-04 -8.941181274077377822e-07 3.823453794417696616e-07
1.031814570896891610e+03 -6.921777004180703408e+00 -3.433684502002625773e-04 7.078694235379422304e-07 -1.364343338741666400e+01 -5.495351016869013880e-04 1.189453281366584892e-06 2.827387366041565655e-04 1.261607150596865595e-06 1.055809517051646376e-06 1.037407993430342003e+03 1.333225119426403715e+01 6.737407463490774134e-04 -1.141949560561134575e-06 -6.781899805380449564e+00 -5.270425732388688347e-04 4.199047881540265347e-08 2.176838217826606203e-04 -8.985317031524382662e-07 3.809124676303318396e-07
1.031817520649613016e+03 -6.921763239571371074e+00 -3.441903802413657067e-04 6.955882918108288977e-07 -1.364364715803835182e+01 -5.502692403493382369e-04 1.182535618311213814e-06 2.811644568254006754e-04 1.230927728825579656e-06 1.092381756851503808e-06 1.036961444341727201e+03 1.333254581650761139e+01 6.721566538997521961e-04 -1.104514925974653291e-06 -6.782010691168993688e+00 -5.242248014354679037e-04 2.368998036878485008e-09 2.158468671320889045e-04 -9.292556635556606426e-07 3.722228817337200583e-07
1.031819635546481777e+03 -6.921766754232391960e+00 -3.447703350382551627e-04 6.906210702180698927e-07 -1.364365108753165323e+01 -5.505985034964601442e-04 1.171074746835057994e-06 2.809428828914546693e-04 1.220282364878982148e-06 1.043002031360779355e-06 1.036519000515714879e+03 1.333264238392552414e+01 6.717852614289204424e-04 -1.087121618525744671e-06 -6.782050774444372543e+00 -5.242581990632507946e-04 -1.434400375222995449e-08 2.153053518740453086e-04 -9.132761969418805744e-07 3.691670890723754099e-07
1.031821221949542178e+03 -6.921796827508389427e+00 -3.447808752380737370e-04 6.937830951182803292e-07 -1.364366564715538033e+01 -5.506856272629931512e-04 1.163459294064282916e-06 2.806899925172902334e-04 1.208834550990989525e-06 1.036657694168231774e-06 1.036083878385280514e+03 1.333274995597403034e+01 6.717042755642020635e-04 -1.072111976969800107e-06 -6.782103606213476965e+00 -5.239552059649129788e-04 -2.599315601972963071e-08 2.151153943890423282e-04 -9.086352153214003212e-07 3.665800075938580980e-07
1.031820819066871309e+03 -6.921818395500337395e+00 -3.445651666264600444e-04 6.941650297744311544e-07 -1.364372445138110912e+01 -5.502474203095095466e-04 1.160716233260912062e-06 2.808948572980270674e-04 1.209020636418845603e-06 1.040271977389625529e-06 1.035656073902672233e+03 1.333289370066706425e+01 6.714439084519499253e-04 -1.066654139312844914e-06 -6.782167045339381417e+00 -5.234064712142929773e-04 -2.412656512843789399e-08 2.150241621212735659e-04 -9.100143020300949438e-07 3.663679843493387382e-07
1.031822416362445892e+03 -6.921866629669048088e+00 -3.447516156849955737e-04 6.965314388811534784e-07 -1.364377736132687602e+01 -5.501863903615633123e-04 1.165040297555000790e-06 2.806201029111284918e-04 1.211881087119515392e-06 1.042406618107607955e-06 1.035234274532432437e+03 1.333302668191283047e+01 6.714503654470142064e-04 -1.056318852977732821e-06 -6.782221120171900708e+00 -5.227465837711895227e-04 -3.018068062004953935e-08 2.147578281287736623e-04 -9.133884771283964662e-07 3.634684378580059477e-07
1.031822387992581753e+03 -6.921882969284395060e+00 -3.445450093883074892e-04 6.959872873968457679e-07 -1.364384696201140912e+01 -5.505616112710541490e-04 1.161341942221855398e-06 2.807424937030719714e-04 1.228411941509311355e-06 1.044502572730875642e-06 1.034821377064911076e+03 1.333311055624225716e+01 6.704648281674360603e-04 -1.045911243677729520e-06 -6.782220491746769220e+00 -5.225257783110903026e-04 -3.445894486970064054e-08 2.147024578490995539e-04 -9.163423734920383591e-07 3.625474499388256808e-07
1.031824172169164967e+03 -6.921735781497620366e+00 -3.451946481709480688e-04 6.536260818963638634e-07 -1.364391567863650145e+01 -5.505872175438212331e-04 1.172310648530192506e-06 2.807886368303407626e-04 1.187274838514564088e-06 1.043256366623671139e-06 1.034410118390084563e+03 1.333328372822041885e+01 6.712762708076352699e-04 -1.044333429400071164e-06 -6.782370399215248646e+00 -5.227369425119357841e-04 -2.549033943606312681e-08 2.147516355099073711e-04 -8.893131692679577296e-07 3.634154309909824381e-07
1.031824845320426220e+03 -6.921780135097646003e+00 -3.449793249475226978e-04 6.600180613561055789e-07 -1.364396546922620601e+01 -5.503035421158487730e-04 1.172344797302911011e-06 2.808039567884450640e-04 1.190542841946229983e-06 1.044158871914329379e-06 1.034005167952005877e+03 1.333345448350981144e+01 6.710271637163777326e-04 -1.099925149165820155e-06 -6.782429463796746383e+00 -5.235720413143162607e-04 -2.465406166864878781e-08 2.145740404864748048e-04 -8.914106550017342535e-07 3.592272697172731784e-07
1.031825511103490271e+03 -6.921811450487691530e+00 -3.449967684435772996e-04 6.597887397847867582e-07 -1.364397258739207430e+01 -5.499842616481150645e-04 1.160814051118142680e-06 2.807706717703502947e-04 1.192607876037488839e-06 1.040504428663820570e-06 1.033600696176380325e+03 1.333373183636789960e+01 6.707608665244789697e-04 -1.074328431847171581e-06 -6.782495035701409769e+00 -5.213954401377961278e-04 -1.365658397861740850e-08 2.148676000966554065e-04 -9.316767566641363790e-07 3.555188466404110579e-07
1.031826644833325645e+03 -6.921857483223257113e+00 -3.446733574141760395e-04 6.649299691092752498e-07 -1.364397755290576519e+01 -5.499829561894704509e-04 1.157633457771426009e-06 2.807679879485413523e-04 1.204509932812792589e-06 1.036699776117888980e-06 1.033204105379869588e+03 1.333356913457578941e+01 6.689340788058836286e-04 -1.057874126169241439e-06 -6.782572927677535723e+00 -5.210679836870926685e-04 -7.936797029923243778e-09 2.146827547072501744e-04 -8.920430674582757883e-07 3.559526402252772025e-07
1.031834460218541381e+03 -6.921921225907688324e+00 -3.460733645558965567e-04 6.539366952154620140e-07 -1.364413914815242990e+01 -5.512921963877213992e-04 1.154943912329905986e-06 2.804650806738140704e-04 1.249424271134519323e-06 1.051562003376565584e-06 1.032604077025653851e+03 1.333395125848145391e+01 6.717959245370622385e-04 -1.037833636349641943e-06 -6.782695132973174168e+00 -5.214716470604181808e-04 -1.802631284592202610e-08 2.153308691192097472e-04 -8.706304472045123877e-07 3.578887327864296887e-07
1.031834459191505857e+03 -6.921921226130989702e+00 -3.458472275355159659e-04 6.536091642163150350e-07 -1.364414094014834156e+01 -5.506537041930148957e-04 1.146700938250869115e-06 2.803162665844387324e-04 1.248896524399171169e-06 1.051551766557177601e-06 1.032217003924198252e+03 1.333409058991759721e+01 6.715518377213442738e-04 -1.035602021689359148e-06 -6.782758167889500811e+00 -5.207830490429947402e-04 -1.895103952848600565e-08 2.151032849214898205e-04 -8.839005919701840669e-07 3.577035551887268404e-07
1.031834457736483046e+03 -6.921921226738451338e+00 -3.456785132535506420e-04 6.497634593530770189e-07 -1.364414160503238094e+01 -5.506250896943805113e-04 1.145479331074556865e-06 2.803558282529773063e-04 1.247193622119597501e-06 1.051551766557177601e-06 1.031832117474984443e+03 1.333423312834809593e+01 6.712571204168661220e-04 -1.034443335418304433e-06 -6.782831279926733181e+00 -5.208917634451698184e-04 -2.449299622400073329e-08 2.150982520863327851e-04 -8.700897379196510704e-07 3.581732620796260316e-07
1.031834521489134659e+03 -6.921924105378857384e+00 -3.453503474438631413e-04 6.466793320628327749e-07 -1.364414373125281088e+01 -5.504536869864110190e-04 1.138097724295790638e-06 2.805213547604464355e-04 1.245877375382349816e-06 1.049438931159753953e-06 1.031450598335291943e+03 1.333437161861160369e+01 6.710799947336584977e-04 -1.055220576844339985e-06 -6.782893777074596287e+00 -5.203484830906186277e-04 -2.076132723638510906e-08 2.147931497592025856e-04 -8.845245779290890144e-07 3.555759296567451570e-07
1.031834521460873248e+03 -6.921924105601371835e+00 -3.453158634633987189e-04 6.439575529347266565e-07 -1.364414350103860940e+01 -5.501684256060379022e-04 1.125798327105833222e-06 2.804794114496563916e-04 1.247656255490217099e-06 1.049438931159753953e-06 1.031072551087231432e+03 1.333438357517888662e+01 6.701443195938538901e-04 -1.023436678414615935e-06 -6.782976384207731968e+00 -5.201244535396440556e-04 -2.025263100934476288e-08 2.148453909272684148e-04 -8.532638409001355191e-07 3.615172979451894141e-07
1.031834521394080411e+03 -6.921924105601388710e+00 -3.453158634633987189e-04 6.439575529347266565e-07 -1.364414350103860940e+01 -5.500931735658919986e-04 1.122574421711117957e-06 2.804790316879688544e-04 1.247656255490217099e-06 1.049438931159753953e-06 1.030696681776453033e+03 1.333459908692820228e+01 6.708114272059965966e-04 -1.018833648442599461e-06 -6.783002717168446161e+00 -5.193412331453393926e-04 -1.981194463935577243e-08 2.146835588041936366e-04 -8.716667116257075823e-07 3.608338372050667076e-07
1.031834001826203348e+03 -6.921924162783045453e+00 -3.453158634633987189e-04 6.439575529347266565e-07 -1.364437609499193371e+01 -5.504278770117916738e-04 1.158871216772676601e-06 2.803603657535817784e-04 1.186152150910953052e-06 1.038901282677666708e-06 1.030325148160008439e+03 1.333475837979605494e+01 6.706971950247138728e-04 -1.018145745078249187e-06 -6.783056876624951492e+00 -5.186839462267217940e-04 -1.108901669124240850e-08 2.145549304719892181e-04 -8.883123296570137807e-07 3.611267481485797573e-07
1.031834002132597107e+03 -6.921924169038982555e+00 -3.451164187847088091e-04 6.409427473663143596e-07 -1.364437619690981585e+01 -5.501766343763658763e-04 1.141764000274155639e-06 2.803607636803606543e-04 1.204678889698971010e-06 1.042593127322900111e-06 1.029952713575143889e+03 1.333490848732570022e+01 6.705787977119682204e-04 -1.019493131678251793e-06 -6.783136461247967652e+00 -5.188513570790314602e-04 -1.602648333786834589e-08 2.146030391253531361e-04 -8.821879037954797198e-07 3.633629857717834083e-07
1.031835036462590779e+03 -6.921939752078348995e+00 -3.450080102029111622e-04 6.392888096233098638e-07 -1.364437625858670167e+01 -5.497989553281671564e-04 1.136063201744338290e-06 2.803585300614804682e-04 1.204678889698971010e-06 1.042593127322900111e-06 1.029580505228265338e+03 1.333505110120733761e+01 6.704621363172731489e-04 -1.021062661516525380e-06 -6.783202886185922154e+00 -5.182400249124206491e-04 -1.382409837233943618e-08 2.143398491889061193e-04 -8.913124932858464576e-07 3.647755790282403613e-07
1.031835520466731396e+03 -6.921947082416976649e+00 -3.449990490704786593e-04 6.391577305959599259e-07 -1.364437629575877153e+01 -5.495645090284589224e-04 1.132563425972048824e-06 2.803530965268485301e-04 1.204678889698971010e-06 1.042593127322900111e-06 1.029214040584967506e+03 1.333519998891130598e+01 6.703009307369189353e-04 -1.019597500857511362e-06 -6.783271723193267100e+00 -5.180408028323897542e-04 -7.792716628658052517e-09 2.142866246126383595e-04 -8.961311476096018794e-07 3.650353328274942258e-07
1.031835516151868205e+03 -6.921947019231109444e+00 -3.449486014436100624e-04 6.384099719326633836e-07 -1.364437640637891036e+01 -5.493679944950120983e-04 1.129630780252942469e-06 2.803484554756670907e-04 1.204678889698971010e-06 1.042593127322900111e-06 1.028845985491873535e+03 1.333527802221777492e+01 6.703182160789500224e-04 -1.020487935955325026e-06 -6.783343271044133260e+00 -5.180965976905084220e-04 5.421399373764535777e-10 2.141769135056731008e-04 -8.638140347567481018e-07 3.689307407207376281e-07
